"","Date.and.Time..UTC.","Transmitter","Receiver","Transmitter.Name","Transmitter.Serial","Sensor.Value","Sensor.Unit","Statione.Name","Latitude","Longitude","Transmitter.Type","Sensor.Precision"
"807","2024-07-28 15:55:06.111192","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2024-07-28 15:55:33.61134","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2024-07-28 15:56:04.236477","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2024-07-28 15:56:31.111646","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2024-07-28 15:57:00.486793","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2024-07-28 15:57:00.487633","H170-1802-43106","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2024-07-28 15:57:34.861974","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2024-07-28 15:58:09.237171","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2024-07-28 15:58:42.987327","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2024-07-28 15:59:16.112504","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2024-07-28 15:59:47.362665","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2024-07-28 16:00:14.862798","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2024-07-28 16:00:44.86294","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2024-07-28 16:01:09.863064","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2024-07-28 16:01:34.863172","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2024-07-28 16:02:00.488336","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2024-07-28 16:02:26.738465","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2024-07-28 16:02:54.863607","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2024-07-28 16:03:26.113769","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2024-07-28 16:03:53.613886","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2024-07-28 16:04:24.239069","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2024-07-28 16:04:51.114192","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2024-07-28 16:05:20.48937","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2024-07-28 16:05:54.864551","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2024-07-28 16:06:28.614723","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2024-07-28 16:07:01.114889","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2024-07-28 16:07:31.740041","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2024-07-28 16:07:58.615179","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2024-07-28 16:07:58.616034","H170-1802-43106","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2024-07-28 16:08:27.990326","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2024-07-28 16:09:01.740498","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2024-07-28 16:09:34.865675","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2024-07-28 16:10:06.115837","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2024-07-28 16:10:33.615954","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2024-07-28 16:11:03.616127","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2024-07-28 16:11:28.61625","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2024-07-28 16:11:28.61712","H170-1802-43106","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2024-07-28 16:11:53.616358","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2024-07-28 16:12:19.241508","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2024-07-28 16:12:45.491635","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2024-07-28 16:13:12.991768","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2024-07-28 16:13:42.991926","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2024-07-28 16:14:07.992034","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2024-07-28 16:14:32.992157","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2024-07-28 16:14:57.992265","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2024-07-28 16:15:23.61743","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2024-07-28 16:15:50.492568","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2024-07-28 16:16:19.867715","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2024-07-28 16:16:54.242912","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2024-07-28 16:17:28.618078","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2024-07-28 16:18:02.993259","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2024-07-28 16:18:36.74343","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2024-07-28 16:19:09.868606","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2024-07-28 16:19:41.118768","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2024-07-28 16:20:08.618886","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2024-07-28 16:20:38.619028","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2024-07-28 16:21:04.244177","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2024-07-28 16:21:30.494305","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2024-07-28 16:21:58.619463","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2024-07-28 16:21:58.620333","H170-1802-43106","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2024-07-28 16:22:30.49462","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2024-07-28 16:22:59.869782","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2024-07-28 16:23:34.244949","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2024-07-28 16:24:07.995135","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2024-07-28 16:24:07.995974","H170-1802-43106","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2024-07-28 16:24:40.495286","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2024-07-28 16:25:11.120438","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2024-07-28 16:25:37.370566","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2024-07-28 16:26:05.495725","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2024-07-28 16:26:37.370881","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2024-07-28 16:27:06.121034","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2024-07-28 16:27:39.246211","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2024-07-28 16:28:11.121383","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2024-07-28 16:28:40.496515","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2024-07-28 16:29:14.246702","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2024-07-28 16:29:47.371863","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2024-07-28 16:30:18.622024","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2024-07-28 16:30:46.747168","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2024-07-28 16:31:17.997314","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2024-07-28 16:31:46.122473","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2024-07-28 16:32:17.372634","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2024-07-28 16:32:45.497777","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2024-07-28 16:33:16.747923","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2024-07-28 16:33:44.248057","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2024-07-28 16:34:14.873224","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2024-07-28 16:34:41.748377","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2024-07-28 16:35:10.498499","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2024-07-28 16:35:42.998666","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2024-07-28 16:36:12.998809","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2024-07-28 16:36:37.998931","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2024-07-28 16:37:02.999055","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2024-07-28 16:37:28.624204","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2024-07-28 16:37:54.874317","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2024-07-28 16:38:22.999475","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2024-07-28 16:38:54.249606","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2024-07-28 16:39:21.74977","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2024-07-28 16:39:52.374907","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2024-07-28 16:40:19.250075","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2024-07-28 16:40:48.625207","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2024-07-28 16:41:23.000388","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2024-07-28 16:41:57.37557","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2024-07-28 16:42:31.125741","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2024-07-28 16:43:04.250933","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2024-07-28 16:43:36.126089","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2024-07-28 16:44:04.876211","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2024-07-28 16:44:37.376379","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2024-07-28 16:45:08.001546","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2024-07-28 16:45:08.002385","H170-1802-43106","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2024-07-28 16:45:34.251674","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2024-07-28 16:46:02.376832","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2024-07-28 16:46:33.626964","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2024-07-28 16:47:01.127096","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2024-07-28 16:47:31.127254","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2024-07-28 16:47:56.127362","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2024-07-28 16:48:21.752495","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2024-07-28 16:48:48.002638","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2024-07-28 16:49:16.127797","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2024-07-28 16:49:47.377928","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2024-07-28 16:50:14.878061","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2024-07-28 16:50:44.878218","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2024-07-28 16:51:10.503337","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2024-07-28 16:51:36.75348","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2024-07-28 16:52:04.253613","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2024-07-28 16:52:34.87878","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2024-07-28 16:53:01.128893","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2024-07-28 16:53:29.254051","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2024-07-28 16:54:00.504213","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2024-07-28 16:54:28.004346","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2024-07-28 16:54:58.004488","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2024-07-28 16:55:23.629621","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2024-07-28 16:55:50.504759","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2024-07-28 16:56:19.879907","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2024-07-28 16:56:54.255103","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2024-07-28 16:57:28.00526","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2024-07-28 16:58:01.130436","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2024-07-28 16:58:32.380582","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2024-07-28 16:59:00.505726","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2024-07-28 16:59:31.755872","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2024-07-28 16:59:59.881031","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2024-07-28 17:00:31.756187","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2024-07-28 17:01:00.50634","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2024-07-28 17:01:33.631516","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2024-07-28 17:02:04.881663","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2024-07-28 17:02:32.381796","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2024-07-28 17:03:02.381938","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2024-07-28 17:03:27.382047","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2024-07-28 17:03:52.3822","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2024-07-28 17:04:18.007319","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2024-07-28 17:04:44.882472","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2024-07-28 17:05:13.63261","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2024-07-28 17:05:46.757786","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2024-07-28 17:06:18.632927","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2024-07-28 17:06:48.00809","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2024-07-28 17:07:22.383287","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2024-07-28 17:07:56.133443","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2024-07-28 17:08:28.633594","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2024-07-28 17:08:58.633736","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2024-07-28 17:09:23.63386","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2024-07-28 17:09:48.633968","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2024-07-28 17:10:13.634106","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2024-07-28 17:10:39.25924","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2024-07-28 17:11:06.134394","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2024-07-28 17:11:35.509541","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2024-07-28 17:12:44.259888","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2024-07-28 17:13:18.635054","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2024-07-28 17:13:52.385241","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2024-07-28 17:14:25.510402","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2024-07-28 17:14:57.385559","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2024-07-28 17:15:26.135711","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2024-07-28 17:15:58.635863","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2024-07-28 17:16:29.261015","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2024-07-28 17:16:56.136168","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2024-07-28 17:17:25.511316","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2024-07-28 17:17:59.886497","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2024-07-28 17:18:34.261678","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2024-07-28 17:19:08.01185","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2024-07-28 17:19:40.512001","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2024-07-28 17:20:10.512158","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2024-07-28 17:20:36.137276","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2024-07-28 17:21:03.01243","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2024-07-28 17:21:31.762552","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2024-07-28 17:22:04.887744","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2024-07-28 17:22:36.7629","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2024-07-28 17:23:06.138048","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2024-07-28 17:23:40.513244","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2024-07-28 17:24:14.888425","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2024-07-28 17:24:48.638567","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2024-07-28 17:25:21.138733","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2024-07-28 17:25:51.763885","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2024-07-28 17:26:18.639023","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2024-07-28 17:26:48.014186","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2024-07-28 17:27:22.389352","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2024-07-28 17:27:56.139538","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2024-07-28 17:28:28.63969","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2024-07-28 17:28:58.639832","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2024-07-28 17:29:24.26495","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2024-07-28 17:29:50.515094","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2024-07-28 17:30:18.640237","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2024-07-28 17:30:50.515408","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2024-07-28 17:31:19.890556","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2024-07-28 17:31:53.640728","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2024-07-28 17:32:26.765888","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2024-07-28 17:32:58.016035","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2024-07-28 17:33:26.141178","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2024-07-28 17:33:58.01635","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2024-07-28 17:34:27.391513","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2024-07-28 17:35:01.141669","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2024-07-28 17:35:33.64182","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2024-07-28 17:36:03.641978","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2024-07-28 17:36:29.267111","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2024-07-28 17:36:55.517239","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2024-07-28 17:37:23.017357","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2024-07-28 17:37:53.017498","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2024-07-28 17:38:18.642632","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2024-07-28 17:38:45.517801","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2024-07-28 17:39:14.892948","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
